customer_id,full_name,gender,age,state,job_classification,date_joined,balance,marital,education,houseloan,otherloan,contact,poutcome,loan_default,month_num,month_name
2637,Lance  Yates,Male,39,Wyoming,Blue Collar,2017-10-15,7762.39,divorced,secondary,yes,no,unknown,unknown,no,10,October
2638,Eric  Rose,Female,15,Oregon,White Collar,2017-10-15,18727.19,married,secondary,no,no,cellular,unknown,no,10,October
2639,Max  Rodgers,Female,22,California,White Collar,2017-10-16,109574.6,married,primary,yes,no,cellular,unknown,no,10,October
2640,Ruben  Nunez,Female,42,California,Blue Collar,2017-10-16,69330.07,married,tertiary,no,no,cellular,unknown,no,10,October
2641,Mable  Lindsey,Female,40,California,White Collar,2017-10-16,78708.46,single,tertiary,yes,no,cellular,failure,no,10,October
2642,Cindy  Becker,Male,38,California,Other,2017-10-16,60319.24,married,secondary,no,no,cellular,unknown,no,10,October
2643,Ellen  Weaver,Male,28,California,White Collar,2017-10-16,71252.66,married,primary,yes,no,unknown,unknown,no,10,October
2644,Paulette  Spencer,Female,36,California,White Collar,2017-10-16,77685.67,divorced,secondary,no,yes,telephone,unknown,no,10,October
2645,Paulette  Spencer,Female,39,California,White Collar,2017-10-16,109309.03,married,tertiary,no,no,cellular,unknown,yes,10,October
2646,Della  Jensen,Male,37,California,White Collar,2017-10-16,16284.82,married,primary,no,no,cellular,unknown,no,10,October
2647,Trevor  Jones,Male,39,California,White Collar,2017-10-16,45130.01,married,tertiary,yes,no,unknown,unknown,no,10,October
2648,Woodrow  Colon,Male,51,Nevada,Blue Collar,2017-10-16,21929.48,married,tertiary,no,no,unknown,unknown,no,10,October
2649,Guillermo  Potter,Male,44,Nevada,Blue Collar,2017-10-16,57680.49,married,secondary,yes,no,cellular,unknown,no,10,October
2650,Austin  Reynolds,Male,50,Nevada,Blue Collar,2017-10-16,10213.61,married,secondary,yes,no,cellular,unknown,no,10,October
2651,Trevor  Jones,Female,47,Nevada,Other,2017-10-16,30726.04,married,secondary,yes,no,unknown,unknown,no,10,October
2652,Shari  Silva,Female,50,Nevada,Other,2017-10-16,40075.93,married,secondary,yes,no,unknown,unknown,no,10,October
2653,Johanna  Boone,Female,52,Nevada,Other,2017-10-16,79997.4,married,secondary,yes,no,telephone,unknown,no,10,October
2654,Paulette  Spencer,Female,35,Wyoming,White Collar,2017-10-16,116426.12,single,secondary,yes,no,cellular,failure,yes,10,October
2655,Elaine  Ellis,Female,37,Wyoming,White Collar,2017-10-16,99104.31,married,tertiary,yes,no,cellular,other,yes,10,October
2656,Trevor  Jones,Female,43,California,Blue Collar,2017-10-17,74742.66,married,secondary,yes,no,cellular,unknown,yes,10,October
2657,Patty  Thompson,Male,31,California,White Collar,2017-10-17,36983.57,married,secondary,yes,no,cellular,unknown,no,10,October
2658,Blake  Bridges,Female,37,California,White Collar,2017-10-17,46442.87,single,secondary,yes,yes,unknown,unknown,no,10,October
2659,Kyle  Carr,Female,45,California,White Collar,2017-10-17,152228.39,married,secondary,no,yes,unknown,unknown,no,10,October
2660,Andrew  Meyer,Female,42,California,Other,2017-10-17,7400.19,married,secondary,yes,no,cellular,failure,no,10,October
2661,Lula  Daniels,Female,30,California,White Collar,2017-10-17,38042.58,married,secondary,yes,no,unknown,unknown,no,10,October
2662,Woodrow  Colon,Male,25,California,Other,2017-10-17,110251.15,married,primary,yes,no,cellular,unknown,no,10,October
2663,Jenny  Garcia,Male,46,California,White Collar,2017-10-17,140347.58,single,secondary,yes,no,telephone,unknown,no,10,October
2664,Felicia  Jennings,Female,42,Nevada,Other,2017-10-17,88340.45,married,unknown,no,no,unknown,unknown,no,10,October
2665,Andrew  Meyer,Male,52,Nevada,Other,2017-10-17,20202.04,divorced,unknown,no,no,cellular,unknown,no,10,October
2666,Peter  Hodges,Male,46,Nevada,Blue Collar,2017-10-17,129824.91,single,tertiary,yes,no,cellular,success,yes,10,October
2667,Colleen  Warren,Male,59,Nevada,Blue Collar,2017-10-17,14782.9,single,tertiary,yes,no,cellular,unknown,no,10,October
2668,Jenny  Garcia,Female,47,Nevada,Other,2017-10-17,13684.82,single,secondary,no,no,unknown,unknown,no,10,October
2669,Lula  Daniels,Male,18,Wyoming,White Collar,2017-10-17,74144.88,married,tertiary,no,no,unknown,unknown,no,10,October
2670,Austin  Reynolds,Male,42,Wyoming,White Collar,2017-10-17,1720.88,married,primary,yes,no,telephone,unknown,no,10,October
2671,Paulette  Spencer,Female,38,California,Blue Collar,2017-10-18,47353.96,married,secondary,yes,yes,cellular,failure,no,10,October
2672,Paulette  Spencer,Male,35,California,White Collar,2017-10-18,12323.33,single,tertiary,yes,no,cellular,unknown,no,10,October
2673,Isabel  Cross,Male,50,California,White Collar,2017-10-18,84181.54,married,secondary,no,no,unknown,unknown,no,10,October
2674,Brooke  Horton,Male,40,California,White Collar,2017-10-18,3818.7,married,tertiary,yes,no,cellular,failure,no,10,October
2675,Ivan  Adkins,Male,47,California,Other,2017-10-18,29723.97,married,tertiary,yes,no,cellular,unknown,yes,10,October
2676,Johanna  Boone,Male,29,California,White Collar,2017-10-18,32698.18,single,tertiary,no,no,cellular,success,yes,10,October
2677,Sandra  Floyd,Female,38,California,White Collar,2017-10-18,58463.78,married,primary,no,no,cellular,unknown,no,10,October
2678,Edwin  Malone,Female,35,California,White Collar,2017-10-18,17364.15,married,primary,no,no,telephone,unknown,no,10,October
2679,Blake  Bridges,Female,46,California,Blue Collar,2017-10-18,14273.25,married,secondary,no,no,cellular,other,no,10,October
2680,Max  Rodgers,Female,27,California,White Collar,2017-10-18,34600.63,married,secondary,yes,no,unknown,unknown,no,10,October
2681,Tiffany  May,Male,34,California,White Collar,2017-10-18,36465.75,single,primary,no,no,unknown,unknown,no,10,October
2682,Lance  Yates,Female,25,California,White Collar,2017-10-18,20461.67,married,secondary,yes,no,cellular,unknown,no,10,October
2683,Sonya  Mullins,Male,36,California,White Collar,2017-10-18,91540.33,married,secondary,yes,no,unknown,unknown,no,10,October
2684,Rachel  Gomez,Female,46,California,Other,2017-10-18,73692.54,married,primary,yes,no,cellular,unknown,no,10,October
2685,Isabel  Cross,Female,49,Nevada,Other,2017-10-18,44557.69,married,secondary,yes,yes,unknown,unknown,no,10,October
2686,Ellen  Weaver,Male,57,Nevada,Blue Collar,2017-10-18,63739.81,divorced,secondary,no,no,cellular,unknown,yes,10,October
2687,Drew  Rogers,Male,50,Nevada,Blue Collar,2017-10-18,122502.28,married,secondary,no,yes,telephone,unknown,no,10,October
2688,Max  Rodgers,Female,50,Nevada,Other,2017-10-18,22542.88,married,secondary,no,no,cellular,unknown,no,10,October
2689,Lance  Yates,Male,31,Wyoming,Blue Collar,2017-10-18,63388.18,married,secondary,yes,no,unknown,unknown,no,10,October
2690,Della  Jensen,Male,44,Wyoming,Other,2017-10-18,24815.16,single,tertiary,no,no,cellular,unknown,no,10,October
2691,Eric  Rose,Female,42,Oregon,Other,2017-10-18,69242.63,married,primary,no,no,cellular,unknown,no,10,October
2692,Della  Jensen,Female,39,California,Other,2017-10-19,51404.37,married,secondary,yes,yes,cellular,failure,no,10,October
2693,Nellie  Joseph,Male,35,California,White Collar,2017-10-19,73204.69,married,tertiary,no,no,telephone,other,no,10,October
2694,Patty  Thompson,Male,34,California,White Collar,2017-10-19,24169.4,married,secondary,yes,yes,cellular,unknown,no,10,October
2695,Brooke  Horton,Male,57,Nevada,Blue Collar,2017-10-19,158554.25,married,tertiary,no,no,cellular,unknown,no,10,October
2696,Mable  Lindsey,Male,43,Nevada,Blue Collar,2017-10-19,91581.57,married,tertiary,no,no,cellular,unknown,no,10,October
2697,Isabel  Cross,Male,47,Nevada,Other,2017-10-19,89965.39,divorced,tertiary,yes,no,cellular,other,yes,10,October
2698,Nellie  Joseph,Male,25,Oregon,White Collar,2017-10-19,33112.21,single,tertiary,no,no,cellular,unknown,yes,10,October
2699,Brooke  Horton,Female,61,Oregon,White Collar,2017-10-19,6546.36,married,tertiary,no,no,cellular,unknown,no,10,October
2700,Della  Jensen,Female,35,California,White Collar,2017-10-20,15294.03,married,primary,yes,no,cellular,success,no,10,October
2701,Cassandra  Franklin,Female,23,California,Other,2017-10-20,30070.93,divorced,tertiary,no,no,cellular,unknown,no,10,October
2702,Rachel  Gomez,Male,34,California,White Collar,2017-10-20,31226.42,divorced,secondary,yes,no,cellular,failure,no,10,October
2703,Lance  Yates,Female,38,California,White Collar,2017-10-20,33865.28,married,secondary,yes,no,telephone,unknown,no,10,October
2704,Isabel  Cross,Male,45,California,Blue Collar,2017-10-20,71990.54,single,unknown,yes,no,unknown,unknown,no,10,October
2705,Pauline  Beck,Female,34,California,Blue Collar,2017-10-20,112822.54,married,secondary,no,no,telephone,unknown,no,10,October
2706,Isabel  Cross,Female,24,California,Other,2017-10-20,137612.72,single,secondary,yes,no,unknown,unknown,yes,10,October
2707,Brooke  Horton,Female,49,California,Other,2017-10-20,62166.94,married,unknown,yes,no,unknown,unknown,no,10,October
2708,Edwin  Malone,Female,32,California,White Collar,2017-10-20,10399.07,married,tertiary,yes,no,cellular,unknown,no,10,October
2709,Elbert  Klein,Male,53,Nevada,Other,2017-10-20,74421.25,married,tertiary,yes,no,cellular,other,no,10,October
2710,Elbert  Klein,Male,45,Nevada,Blue Collar,2017-10-20,26147.9,married,tertiary,yes,yes,cellular,unknown,no,10,October
2711,Christy  Olson,Male,47,Nevada,Other,2017-10-20,41722.67,divorced,secondary,yes,no,unknown,unknown,no,10,October
2712,Mable  Lindsey,Male,55,Nevada,Blue Collar,2017-10-20,10039.87,married,unknown,no,no,cellular,success,no,10,October
2713,Rachel  Gomez,Female,35,Wyoming,Other,2017-10-20,34435.01,married,primary,no,no,unknown,unknown,no,10,October
2714,Cecilia  Manning,Male,35,Wyoming,Blue Collar,2017-10-20,2713.99,married,tertiary,no,no,cellular,unknown,no,10,October
2715,Cecilia  Manning,Male,33,Wyoming,White Collar,2017-10-20,41555.63,divorced,tertiary,yes,no,telephone,failure,no,10,October
2716,Donna  Reid,Female,31,Oregon,White Collar,2017-10-20,90819.46,single,tertiary,no,no,cellular,unknown,no,10,October
2717,Trevor  Jones,Female,31,Oregon,Blue Collar,2017-10-20,58387.94,married,tertiary,no,yes,cellular,unknown,no,10,October
2718,Robert  Munoz,Male,28,California,White Collar,2017-10-21,92651.52,single,tertiary,no,no,cellular,unknown,yes,10,October
2719,Rachel  Gomez,Male,45,California,Other,2017-10-21,61712.07,married,secondary,no,no,cellular,unknown,no,10,October
2720,Fernando  Rowe,Male,38,California,Blue Collar,2017-10-21,19225.04,single,secondary,yes,no,cellular,failure,yes,10,October
2721,Salvador  Bass,Female,33,California,White Collar,2017-10-21,114110.72,divorced,secondary,no,yes,cellular,unknown,no,10,October
2722,Shari  Silva,Female,46,California,Other,2017-10-21,76057.33,single,primary,no,no,unknown,unknown,no,10,October
2723,Isabel  Cross,Male,33,California,Other,2017-10-21,101954.3,married,secondary,no,no,cellular,unknown,yes,10,October
2724,Cassandra  Franklin,Female,33,California,White Collar,2017-10-21,55999.1,single,tertiary,yes,no,cellular,unknown,no,10,October
2725,Ernest  Davis,Male,55,Nevada,Blue Collar,2017-10-21,71979.36,single,unknown,yes,no,unknown,unknown,no,10,October
2726,Cassandra  Franklin,Female,41,Wyoming,White Collar,2017-10-21,86117.72,married,secondary,no,no,cellular,unknown,no,10,October
2727,Patty  Thompson,Male,34,Wyoming,Blue Collar,2017-10-21,55601.78,married,secondary,yes,no,cellular,unknown,no,10,October
2728,Bobbie  Ryan,Male,47,Wyoming,Blue Collar,2017-10-21,191771.67,single,primary,yes,no,cellular,unknown,no,10,October
2729,Cecilia  Manning,Male,33,Wyoming,White Collar,2017-10-21,16751.99,married,secondary,yes,no,cellular,failure,no,10,October
2730,Sandra  Floyd,Female,36,Wyoming,White Collar,2017-10-21,28424.85,single,tertiary,yes,no,unknown,unknown,no,10,October
2731,Donna  Reid,Female,36,California,Other,2017-10-22,59161.66,married,secondary,no,yes,unknown,unknown,no,10,October
2732,Shari  Silva,Male,32,California,White Collar,2017-10-22,74294.28,married,secondary,yes,yes,cellular,unknown,no,10,October
2733,Elbert  Klein,Female,54,California,White Collar,2017-10-22,36215.75,married,primary,no,no,unknown,unknown,no,10,October
2734,Sylvester  Morales,Female,40,California,White Collar,2017-10-22,11268.91,divorced,secondary,yes,no,cellular,unknown,no,10,October
2735,Robert  Munoz,Female,27,California,Blue Collar,2017-10-22,199.93,married,secondary,no,no,cellular,unknown,no,10,October
2736,Don  Gonzales,Male,34,California,White Collar,2017-10-22,105674.84,married,tertiary,yes,no,cellular,unknown,no,10,October
2737,Trevor  Jones,Male,35,California,White Collar,2017-10-22,38891.18,married,secondary,no,no,cellular,unknown,no,10,October
2738,Elbert  Klein,Male,32,California,White Collar,2017-10-22,8236.63,married,secondary,yes,yes,cellular,unknown,no,10,October
2739,Robert  Munoz,Male,40,California,White Collar,2017-10-22,51782.04,single,tertiary,no,no,cellular,unknown,no,10,October
2740,Christy  Olson,Male,30,California,White Collar,2017-10-22,45058.03,married,secondary,no,no,cellular,unknown,no,10,October
2741,Johanna  Boone,Female,38,California,Other,2017-10-22,116202.64,single,secondary,no,no,cellular,unknown,no,10,October
2742,Della  Jensen,Female,30,California,White Collar,2017-10-22,214637.91,single,secondary,yes,no,unknown,unknown,no,10,October
2743,Tracy  Reed,Male,38,California,White Collar,2017-10-22,88961.24,married,secondary,yes,no,cellular,unknown,no,10,October
2744,Sylvester  Morales,Male,43,Nevada,Other,2017-10-22,34043.54,married,secondary,no,yes,cellular,unknown,no,10,October
2745,Cecilia  Manning,Male,52,Nevada,Blue Collar,2017-10-22,68407.28,married,primary,no,no,unknown,unknown,no,10,October
2746,Iris  Underwood,Female,40,Wyoming,White Collar,2017-10-22,36903.25,married,tertiary,yes,no,cellular,failure,no,10,October
2747,Isabel  Cross,Male,30,Wyoming,White Collar,2017-10-22,47850.16,married,secondary,no,no,cellular,unknown,yes,10,October
2748,Max  Rodgers,Male,29,California,White Collar,2017-10-23,32203.33,married,secondary,yes,no,unknown,unknown,no,10,October
2749,Ellen  Weaver,Male,28,California,White Collar,2017-10-23,103171.93,married,secondary,yes,yes,cellular,unknown,yes,10,October
2750,Dan  Peterson,Male,38,California,White Collar,2017-10-23,397.6,married,secondary,no,no,cellular,failure,no,10,October
2751,Eddie  Green,Female,35,California,Blue Collar,2017-10-23,79978.81,married,tertiary,no,no,telephone,unknown,no,10,October
2752,Della  Jensen,Female,57,Nevada,Other,2017-10-23,46489.12,single,secondary,no,no,cellular,unknown,no,10,October
2753,Patty  Thompson,Male,64,Nevada,Blue Collar,2017-10-23,138688.06,single,primary,yes,no,unknown,unknown,no,10,October
2754,Iris  Underwood,Male,37,Nevada,Blue Collar,2017-10-23,56859.04,married,tertiary,yes,no,unknown,unknown,no,10,October
2755,Marian  Hill,Female,53,Nevada,Other,2017-10-23,32412.72,married,secondary,yes,yes,unknown,unknown,no,10,October
2756,Della  Jensen,Male,40,Wyoming,White Collar,2017-10-23,34860.12,married,secondary,no,no,cellular,unknown,no,10,October
2757,Colleen  Warren,Male,41,Wyoming,Other,2017-10-23,13868.73,married,primary,no,yes,unknown,unknown,no,10,October
2758,Ruben  Nunez,Female,36,Wyoming,Other,2017-10-23,50594.82,married,unknown,no,no,unknown,unknown,no,10,October
2759,Ernest  Davis,Male,37,Wyoming,White Collar,2017-10-23,25566.07,married,tertiary,no,no,cellular,unknown,no,10,October
2760,Salvador  Bass,Female,39,Wyoming,Other,2017-10-23,103833.28,married,secondary,yes,no,cellular,failure,no,10,October
2761,Bernadette  Page,Female,29,Wyoming,White Collar,2017-10-23,15556.55,married,secondary,no,no,cellular,unknown,yes,10,October
2762,Ben  Perez,Female,23,Oregon,White Collar,2017-10-23,40766.33,divorced,secondary,yes,no,unknown,unknown,no,10,October
2763,Lance  Yates,Female,33,California,White Collar,2017-10-24,51832.6,married,tertiary,no,no,cellular,unknown,no,10,October
2764,Christy  Olson,Male,44,California,Blue Collar,2017-10-24,90240.81,married,tertiary,no,no,telephone,unknown,no,10,October
2765,Blake  Bridges,Female,32,California,Blue Collar,2017-10-24,56618.9,married,secondary,yes,no,cellular,failure,no,10,October
2766,Carla  Mccormick,Male,28,California,Other,2017-10-24,7831.27,married,secondary,yes,yes,cellular,unknown,no,10,October
2767,Lula  Daniels,Male,29,California,White Collar,2017-10-24,38872.84,married,tertiary,yes,no,cellular,unknown,no,10,October
2768,Dan  Peterson,Male,48,California,Other,2017-10-24,113043.21,married,secondary,no,no,unknown,unknown,no,10,October
2769,Cassandra  Franklin,Male,38,California,White Collar,2017-10-24,79472.37,married,secondary,yes,no,unknown,unknown,no,10,October
2770,Salvador  Bass,Female,35,California,White Collar,2017-10-24,80296.04,married,secondary,no,no,cellular,unknown,no,10,October
2771,Guillermo  Potter,Male,27,California,White Collar,2017-10-24,51667.33,single,tertiary,yes,no,telephone,unknown,no,10,October
2772,Shari  Silva,Male,38,California,Other,2017-10-24,98634.09,married,secondary,yes,no,telephone,unknown,no,10,October
2773,Sonya  Mullins,Male,64,Nevada,Blue Collar,2017-10-24,37303.85,single,tertiary,no,no,cellular,unknown,no,10,October
2774,Sandra  Floyd,Female,43,Nevada,Blue Collar,2017-10-24,60848.21,divorced,tertiary,yes,no,telephone,unknown,yes,10,October
2775,Lance  Yates,Male,50,Nevada,Blue Collar,2017-10-24,67373.16,married,tertiary,no,no,unknown,unknown,no,10,October
